Id,OSM_Id,Longitude,Latitude,Construction material,Age of construction,Number of Storeys,Number of basements,Height of the ground floor,Occupancy,Position within the block,Vertical irregularities,Horizontal irregularities,Roof covering,GEM Taxonomy,Image Quality,Image filename or link
724,304704386,-9.1429591,38.7539308,MUR,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP2,SOS,,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP2/SOS/RMT1,Bad,"https://www.google.com/maps/@38.7539308,-9.1429591,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
725,304704387,-9.1428541,38.7537287,MUR,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP1,SOS,,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP1/SOS/RMT1,Acceptable,"https://www.google.com/maps/@38.7537287,-9.1428541,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
726,304704388,-9.1425904,38.753762,MUR,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP2,SOS,,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP2/SOS/RMT1,Bad,"https://www.google.com/maps/@38.753762,-9.1425904,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
727,304704389,-9.1423907,38.7538864,MUR,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP1,SOS,,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP1/SOS/RMT1,Acceptable,"https://www.google.com/maps/@38.7538864,-9.1423907,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
728,304704390,-9.1424966,38.7540894,MUR,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP2,SOS,,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP2/SOS/RMT1,Acceptable,"https://www.google.com/maps/@38.7540894,-9.1424966,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
729,304704391,-9.1425898,38.7542613,MUR,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP2,SOS,,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP2/SOS/RMT1,Acceptable,"https://www.google.com/maps/@38.7542613,-9.1425898,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
730,304704392,-9.1426714,38.7544124,MUR,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP2,SOS,,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP2/SOS/RMT1,Acceptable,"https://www.google.com/maps/@38.7544124,-9.1426714,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
732,304704394,-9.1428321,38.7547135,MUR,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP2,SOS,,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP2/SOS/RMT1,Excellent,"https://www.google.com/maps/@38.7547135,-9.1428321,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
734,304704396,-9.1431186,38.7548744,MUR,YBET:1960-1985,HEX:1,HBEX:0,,COM,BP2,,,RMN,MUR/HEX:1+HBEX:0/YBET:1960-1985/COM/BP2/RMN,Bad,"https://www.google.com/maps/@38.7548744,-9.1431186,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
735,304704397,-9.1432504,38.7548306,MUR,YBET:1960-1985,HEX:1,HBEX:0,,COM,BP2,,,RMN,MUR/HEX:1+HBEX:0/YBET:1960-1985/COM/BP2/RMN,Bad,"https://www.google.com/maps/@38.7548306,-9.1432504,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
737,304704399,-9.1424422,38.7550996,MUR,YBET:1985-2000,HEX:1,HBEX:0,,COM,BP2,,,RMN,MUR/HEX:1+HBEX:0/YBET:1985-2000/COM/BP2/RMN,Acceptable,"https://www.google.com/maps/@38.7550996,-9.1424422,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
738,304704400,-9.1421794,38.7551293,MUR,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP2,SOS,,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP2/SOS/RMT1,Acceptable,"https://www.google.com/maps/@38.7551293,-9.1421794,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
739,304704401,-9.1425763,38.7548097,MUR,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP2,SOS,,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP2/SOS/RMT1,Acceptable,"https://www.google.com/maps/@38.7548097,-9.1425763,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
740,304704402,-9.1424864,38.7546563,MUR,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP2,SOS,,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP2/SOS/RMT1,Acceptable,"https://www.google.com/maps/@38.7546563,-9.1424864,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
741,304704403,-9.142385,38.7544981,MUR,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP2,SOS,,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP2/SOS/RMT1,Acceptable,"https://www.google.com/maps/@38.7544981,-9.142385,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
607,303925223,-9.1484773,38.7518017,MUR,YBET:1960-1985,HEX:4,,,RES,,,,,MUR/HEX:4/YBET:1960-1985/RES,Acceptable,"https://www.google.com/maps/@38.7518017,-9.1484773,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
692,304690343,-9.1401236,38.7534586,MUR,YBET:1960-1985,HEX:3,,,RES,,,,,MUR/HEX:3/YBET:1960-1985/RES,Excellent,"https://www.google.com/maps/@38.7534586,-9.1401236,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
674,304100448,-9.1434059,38.7535092,MUR,YBET:1960-1985,HEX:4,,,MIX,,,,,MUR/HEX:4/YBET:1960-1985/MIX,Acceptable,"https://www.google.com/maps/@38.7535092,-9.1434059,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
675,304100450,-9.1431881,38.7536276,MUR,YBET:1960-1985,HEX:4,,,MIX,,,,,MUR/HEX:4/YBET:1960-1985/MIX,Excellent,"https://www.google.com/maps/@38.7536276,-9.1431881,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
679,304100457,-9.1426374,38.7526292,MUR,YBET:1960-1985,HEX:3,,,RES,,,,,MUR/HEX:3/YBET:1960-1985/RES,Excellent,"https://www.google.com/maps/@38.7526292,-9.1426374,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
680,304100458,-9.1423679,38.7527192,MUR,YBET:1960-1985,HEX:3,,,RES,,,,,MUR/HEX:3/YBET:1960-1985/RES,Excellent,"https://www.google.com/maps/@38.7527192,-9.1423679,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
733,304704395,-9.1429293,38.754886,MUR,YBET:1960-1985,HEX:4,,,MIX,,,,,MUR/HEX:4/YBET:1960-1985/MIX,Excellent,"https://www.google.com/maps/@38.754886,-9.1429293,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
712,304704374,-9.1432993,38.753838,MUR,YBET:1960-1985,HEX:4,,,MIX,,,,,MUR/HEX:4/YBET:1960-1985/MIX,Excellent,"https://www.google.com/maps/@38.753838,-9.1432993,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
713,304704375,-9.1433892,38.7540008,MUR,YBET:1960-1985,HEX:4,,,MIX,,,,,MUR/HEX:4/YBET:1960-1985/MIX,Excellent,"https://www.google.com/maps/@38.7540008,-9.1433892,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
714,304704376,-9.1434706,38.7541492,MUR,YBET:1960-1985,HEX:4,,,RES,,,,,MUR/HEX:4/YBET:1960-1985/RES,Excellent,"https://www.google.com/maps/@38.7541492,-9.1434706,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
715,304704377,-9.1435511,38.7542984,MUR,YBET:1960-1985,HEX:4,,,RES,,,,,MUR/HEX:4/YBET:1960-1985/RES,Excellent,"https://www.google.com/maps/@38.7542984,-9.1435511,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
717,304704379,-9.1437283,38.7546081,MUR,YBET:1960-1985,HEX:4,,,RES,,,,,MUR/HEX:4/YBET:1960-1985/RES,Excellent,"https://www.google.com/maps/@38.7546081,-9.1437283,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
699,304690359,-9.1412367,38.7538,MUR,YBET:1960-1985,HEX:4,,,MIX,,,,,MUR/HEX:4/YBET:1960-1985/MIX,Acceptable,"https://www.google.com/maps/@38.7538,-9.1412367,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
709,304690696,-9.1389126,38.7541045,MUR,YBET:1960-1985,HEX:4,,,MIX,BP2,SOS,,RMT1,MUR/HEX:4/YBET:1960-1985/MIX/BP2/SOS/RMT1,Excellent,"https://www.google.com/maps/@38.7541045,-9.1389126,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
610,303925234,-9.1486712,38.7530048,MUR,YBET:1960-1985,HEX:4,HBEX:1,,RES,BP1,POP,IRHO,RMT1,MUR/HEX:4+HBEX:1/YBET:1960-1985/RES/BP1/IRHO+POP/RMT1,Acceptable,"https://www.google.com/maps/@38.7530048,-9.1486712,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
742,304704404,-9.142311,38.7543472,MUR,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP2,SOS,,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP2/SOS/RMT1,Bad,"https://www.google.com/maps/@38.7543472,-9.142311,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
744,304704406,-9.1421083,38.753975,MUR,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP2,SOS,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP2/IRHO+SOS/RMT1,Acceptable,"https://www.google.com/maps/@38.753975,-9.1421083,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
745,304704407,-9.1418417,38.7540037,MUR,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP2,SOS,,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP2/SOS/RMT1,Acceptable,"https://www.google.com/maps/@38.7540037,-9.1418417,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
746,304704408,-9.1416406,38.7541332,MUR,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP1,SOS,,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP1/SOS/RMT1,Acceptable,"https://www.google.com/maps/@38.7541332,-9.1416406,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
747,304704409,-9.1417544,38.7543341,MUR,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP2,SOS,,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP2/SOS/RMT1,Acceptable,"https://www.google.com/maps/@38.7543341,-9.1417544,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
748,304704410,-9.1418479,38.7545006,MUR,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP2,SOS,,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP2/SOS/RMT1,Acceptable,"https://www.google.com/maps/@38.7545006,-9.1418479,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
750,304704412,-9.1420113,38.7547985,MUR,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP2,SOS,,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP2/SOS/RMT1,Acceptable,"https://www.google.com/maps/@38.7547985,-9.1420113,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
751,304704413,-9.1420866,38.754948,MUR,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP2,SOS,,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP2/SOS/RMT1,Acceptable,"https://www.google.com/maps/@38.754948,-9.1420866,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
752,304706126,-9.1419518,38.7552155,MUR,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP1,SOS,,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP1/SOS/RMT1,Acceptable,"https://www.google.com/maps/@38.7552155,-9.1419518,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
753,304706127,-9.1417486,38.755332,MUR,YBET:1985-2000,HEX:1,HBEX:0,,COM,BP2,,,RMN,MUR/HEX:1+HBEX:0/YBET:1985-2000/COM/BP2/RMN,Acceptable,"https://www.google.com/maps/@38.755332,-9.1417486,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
754,304706128,-9.141481,38.7553616,MUR,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP2,SOS,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP2/IRHO+SOS/RMT1,Acceptable,"https://www.google.com/maps/@38.7553616,-9.141481,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
755,304706129,-9.1413902,38.7551821,MUR,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP2,SOS,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP2/IRHO+SOS/RMT1,Excellent,"https://www.google.com/maps/@38.7551821,-9.1413902,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
756,304706130,-9.1418552,38.7550345,MUR,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP2,SOS,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP2/IRHO+SOS/RMT1,Acceptable,"https://www.google.com/maps/@38.7550345,-9.1418552,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
757,304706131,-9.141776,38.7548855,MUR,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP2,SOS,,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP2/SOS/RMT1,Bad,"https://www.google.com/maps/@38.7548855,-9.141776,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
758,304706132,-9.1413025,38.755041,MUR,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP2,SOS,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP2/IRHO+SOS/RMT1,Excellent,"https://www.google.com/maps/@38.755041,-9.1413025,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
759,304706133,-9.1416953,38.7547354,MUR,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP2,SOS,,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP2/SOS/RMT1,Bad,"https://www.google.com/maps/@38.7547354,-9.1416953,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
760,304706134,-9.1416096,38.754584,MUR,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP2,SOS,,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP2/SOS/RMT1,Bad,"https://www.google.com/maps/@38.754584,-9.1416096,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
761,304706135,-9.1415286,38.7544149,MUR,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP2,SOS,,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP2/SOS/RMT1,Acceptable,"https://www.google.com/maps/@38.7544149,-9.1415286,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
762,304706136,-9.1414146,38.7542111,MUR,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP2,SOS,,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP2/SOS/RMT1,Acceptable,"https://www.google.com/maps/@38.7542111,-9.1414146,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
765,304706139,-9.1412236,38.7548853,MUR,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP2,SOS,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP2/IRHO+SOS/RMT1,Excellent,"https://www.google.com/maps/@38.7548853,-9.1412236,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
768,304706142,-9.1408291,38.7548506,MUR,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP1,,,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP1/RMT1,Acceptable,"https://www.google.com/maps/@38.7548506,-9.1408291,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
769,304706143,-9.1405866,38.7549357,MUR,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP2,,,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP2/RMT1,Acceptable,"https://www.google.com/maps/@38.7549357,-9.1405866,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
770,304706144,-9.1407684,38.7546717,MUR,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP2,,,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP2/RMT1,Acceptable,"https://www.google.com/maps/@38.7546717,-9.1407684,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
771,304706145,-9.1406502,38.7544622,MUR,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP1,,,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP1/RMT1,Acceptable,"https://www.google.com/maps/@38.7544622,-9.1406502,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
772,304706146,-9.1403968,38.7544899,MUR,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP2,,,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP2/RMT1,Bad,"https://www.google.com/maps/@38.7544899,-9.1403968,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
773,304706147,-9.1401442,38.754573,MUR,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP2,,,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP2/RMT1,Acceptable,"https://www.google.com/maps/@38.754573,-9.1401442,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
774,304706148,-9.1398876,38.7546573,MUR,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP2,,,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP2/RMT1,Acceptable,"https://www.google.com/maps/@38.7546573,-9.1398876,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
775,304706149,-9.1396319,38.7547407,MUR,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP2,POP,,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP2/POP/RMT1,Acceptable,"https://www.google.com/maps/@38.7547407,-9.1396319,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
776,304706150,-9.1393685,38.7548387,MUR,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP2,POP,,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP2/POP/RMT1,Acceptable,"https://www.google.com/maps/@38.7548387,-9.1393685,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
777,304706151,-9.1394572,38.7550953,MUR,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP2,,,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP2/RMT1,Acceptable,"https://www.google.com/maps/@38.7550953,-9.1394572,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
781,304706157,-9.1415241,38.7556292,MUR,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP2,SOS,,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP2/SOS/RMT1,Acceptable,"https://www.google.com/maps/@38.7556292,-9.1415241,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
782,304706158,-9.1417831,38.755543,MUR,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP2,SOS,,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP2/SOS/RMT1,Acceptable,"https://www.google.com/maps/@38.755543,-9.1417831,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
783,304706159,-9.1420351,38.7554627,MUR,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP2,SOS,,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP2/SOS/RMT1,Acceptable,"https://www.google.com/maps/@38.7554627,-9.1420351,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
787,304706163,-9.1428987,38.755431,MUR,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP2,SOS,,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP2/SOS/RMT1,Acceptable,"https://www.google.com/maps/@38.755431,-9.1428987,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
789,304707221,-9.1437481,38.7553709,MUR,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP1,,,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP1/RMT1,Acceptable,"https://www.google.com/maps/@38.7553709,-9.1437481,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
790,304707222,-9.1436468,38.7551744,MUR,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP1,SOS,,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP1/SOS/RMT1,Acceptable,"https://www.google.com/maps/@38.7551744,-9.1436468,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
791,304707223,-9.1435343,38.7549838,MUR,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP1,SOS,,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP1/SOS/RMT1,Acceptable,"https://www.google.com/maps/@38.7549838,-9.1435343,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
792,304707224,-9.1432913,38.7550389,MUR,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP2,SOS,,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP2/SOS/RMT1,Acceptable,"https://www.google.com/maps/@38.7550389,-9.1432913,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
793,304707225,-9.1430775,38.7551294,MUR,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP1,SOS,,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP1/SOS/RMT1,Acceptable,"https://www.google.com/maps/@38.7551294,-9.1430775,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
796,304707228,-9.1433196,38.7555655,MUR,YBET:1960-1985,HEX:2,HBEX:0,,COM,BP2,,,RMN,MUR/HEX:2+HBEX:0/YBET:1960-1985/COM/BP2/RMN,Acceptable,"https://www.google.com/maps/@38.7555655,-9.1433196,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
797,304707229,-9.1430001,38.7555941,MUR,YBET:1960-1985,HEX:4,HBEX:0,,MIX,BP2,,,RMN,MUR/HEX:4+HBEX:0/YBET:1960-1985/MIX/BP2/RMN,Acceptable,"https://www.google.com/maps/@38.7555941,-9.1430001,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
800,304707232,-9.1428123,38.7557786,MUR,YBET:1960-1985,HEX:2,HBEX:0,,OCO,BP2,SOS,,RMN,MUR/HEX:2+HBEX:0/YBET:1960-1985/OCO/BP2/SOS/RMN,Acceptable,"https://www.google.com/maps/@38.7557786,-9.1428123,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
743,304704405,-9.1422232,38.7541809,MUR,YBET:1960-1985,HEX:4,,,MIX,,,,,MUR/HEX:4/YBET:1960-1985/MIX,Bad,"https://www.google.com/maps/@38.7541809,-9.1422232,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
749,304704411,-9.1419311,38.754655,MUR,YBET:1960-1985,HEX:4,,,MIX,,SOS,,,MUR/HEX:4/YBET:1960-1985/MIX/SOS,Excellent,"https://www.google.com/maps/@38.754655,-9.1419311,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
795,304707227,-9.1432773,38.7554826,MUR,YBET:1960-1985,HEX:2,,,MIX,,,,,MUR/HEX:2/YBET:1960-1985/MIX,Excellent,"https://www.google.com/maps/@38.7554826,-9.1432773,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
786,304706162,-9.1427872,38.755241,MUR,YBET:1960-1985,HEX:4,,,MIX,,,,,MUR/HEX:4/YBET:1960-1985/MIX,Excellent,"https://www.google.com/maps/@38.755241,-9.1427872,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
779,304706155,-9.1410195,38.7557934,MUR,YBET:1960-1985,HEX:4,,,MIX,,,,,MUR/HEX:4/YBET:1960-1985/MIX,Acceptable,"https://www.google.com/maps/@38.7557934,-9.1410195,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
780,304706156,-9.1412701,38.7557144,MUR,YBET:1960-1985,HEX:4,,,MIX,,,,,MUR/HEX:4/YBET:1960-1985/MIX,Acceptable,"https://www.google.com/maps/@38.7557144,-9.1412701,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
763,304706137,-9.1411509,38.7542427,MUR,YBET:1960-1985,HEX:4,,,MIX,,,,,MUR/HEX:4/YBET:1960-1985/MIX,Acceptable,"https://www.google.com/maps/@38.7542427,-9.1411509,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
764,304706138,-9.1409482,38.7543679,MUR,YBET:1960-1985,HEX:4,,,MIX,,,,,MUR/HEX:4/YBET:1960-1985/MIX,Acceptable,"https://www.google.com/maps/@38.7543679,-9.1409482,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
766,304706140,-9.1411441,38.7547395,MUR,YBET:1960-1985,HEX:4,,,MIX,,,,,MUR/HEX:4/YBET:1960-1985/MIX,Excellent,"https://www.google.com/maps/@38.7547395,-9.1411441,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
